dup_carrying_indid,anc_gc,derived_pop,repl_id,init_dupl_genotype_fitness,rel_sel_adv_dupG_init_pop_mean,rel_sel_adv_dupG_init_pop_min,rel_sel_adv_dupG_init_pop_max,rel_sel_adv_dupG_init_pop_std,rel_sel_adv_dupG_init_pop_median,rel_sel_adv_dupG_init_pop_MAD,rel_sel_adv_dupG_init_pop_Q75,rel_sel_adv_dupG_init_pop_IQR,pop_freq_dupl_carrying_genotype,rank_in_pop_dupl_genotype_fitness,max_dup_freq_attained,longest_time_window_dupl_nearly_fixed,t2fixation,simulated_geners
196,24,4,42,0.277323871778,2.07956099257,-0.669407417466,312.247446891,9.85380334214,1.7496662998,0.0580787660163,1.78490603699,0.0860952570854,0.001,12,0.016,0,NaN,3959
423,24,4,43,0.696972287638,6.74823229395,-0.16915241718,786.255667017,24.7658833828,5.9104805112,0.146082700747,5.99912722753,0.216457163407,0.001,4,0.835,0,NaN,2801
928,24,4,44,0.697024242626,6.74876240495,-0.169090482614,786.314352075,24.7677310019,5.91099564493,0.146093590312,5.99956700004,0.216391329672,0.001,4,1.0,1200,203,1527
62,24,4,45,0.692731227451,6.7010345941,-0.174208105429,781.465234563,24.6151851048,5.86843039775,0.145193790905,5.95645623644,0.215058562165,0.001,4,0.8045,0,NaN,2895
749,24,4,46,0.608558389567,5.760676553,-0.274548965655,686.388938405,21.6238730141,5.0338566764,0.127447810707,5.11118661405,0.188927086101,0.001,4,0.123,0,NaN,4145
428,24,4,47,0.697625281489,6.75550380748,-0.168373995466,786.993247433,24.7890861638,5.9169549455,0.146219565737,6.005684715,0.216659962283,0.001,4,0.3705,0,NaN,3442
135,24,4,48,0.696479439372,6.74275774241,-0.169739932348,785.698976891,24.7483706033,5.90559392045,0.145979401653,5.99417795224,0.216304100596,0.001,4,0.295,0,NaN,3468
612,24,4,49,0.698168116349,6.76155017011,-0.167726892217,787.606399243,24.8083746184,5.92233715335,0.146333341828,6.01113596509,0.216828549322,0.001,4,0.9755,73,239,2075
626,24,4,50,0.698082499662,6.76059914501,-0.167828954263,787.509692067,24.80533233,5.92148826387,0.146315396901,6.01027618617,0.216801959534,0.001,4,0.986,56,212,2321
581,24,4,51,0.692780918597,6.70158653205,-0.174148869547,781.521362528,24.6169508209,5.86892308548,0.145204205978,5.95695523846,0.215073988792,0.001,4,0.127,0,NaN,3854
835,24,4,52,0.706395873674,6.85315216334,-0.157918737135,796.899951793,25.1007310712,6.00391537052,0.147937501373,6.09376065668,0.219383825971,0.001,4,0.123,0,NaN,3996
872,24,5,0,0.669360848069,5.79326176844,-0.157643003632,20.4304821867,1.38526234676,5.69439077684,0.530150507301,5.99991689784,0.674894251786,0.001,2,1.0,1365,147,1521
192,24,5,1,0.512770535266,4.20492589215,-0.354704044673,15.4170340312,1.0611645022,4.13411250492,0.400466165089,4.36396700521,0.51853979324,0.001,2,1.0,1551,87,1638
100,24,5,2,0.512369270561,4.20084842672,-0.355209016144,15.4041870053,1.06033605456,4.130094844,0.40015278332,4.35976947339,0.518134013845,0.001,2,1.0,1298,164,1668
362,24,5,3,0.357244869772,2.62512892161,-0.550425280568,10.4376719822,0.738963085548,2.57286621735,0.282946858166,2.73592869646,0.360198105081,0.001,5,0.33,0,NaN,3429
544,24,5,4,0.662628078157,5.72482678941,-0.166115856289,20.2149235592,1.37128467082,5.62705520899,0.524817985396,5.92950819376,0.668105824101,0.001,2,0.962,12,154,2586
185,24,5,5,0.689296510058,5.99601849806,-0.132554974653,21.0687490503,1.42661906228,5.89377069596,0.54594004944,6.21056200087,0.697160375214,0.001,2,1.0,1452,53,1511
382,24,5,6,0.481167130674,3.88357166673,-0.394475341491,14.4052087936,0.99585555919,3.81223365693,0.381096383452,4.03337152863,0.486656543979,0.001,2,1.0,1375,98,1477
878,24,5,7,0.688244170387,5.98552730988,-0.133879291255,21.0350569892,1.42444328485,5.88324606937,0.545106570141,6.19955373327,0.696096029887,0.001,2,1.0,1449,39,1488
214,24,5,8,0.488274345461,3.95577370759,-0.385531268773,14.6327557741,1.01057065229,3.88331411114,0.386725475048,4.10771836214,0.493844841693,0.001,2,0.0005,0,NaN,3251
118,24,5,9,0.524878295346,4.32797528918,-0.339467036946,15.8046801528,1.08614450383,4.25534139418,0.409922145716,4.49062331853,0.530783779539,0.001,2,0.975,21,1320,1826
588,24,5,10,0.492098962182,3.99471389083,-0.380718180791,14.7552059902,1.01848491202,3.92713847937,0.385894369724,4.14772674111,0.497713091697,0.001,2,1.0,1522,112,1671
408,24,5,11,0.680879210173,5.91036041915,-0.143147723645,20.7992579443,1.4091620313,5.80958785964,0.53927333773,6.12037147442,0.686507832707,0.001,2,1.0,964,307,1536
669,24,5,12,0.694274001068,6.04673131801,-0.126291052302,21.2281100777,1.43692294608,5.94355142337,0.549882346621,6.26263031548,0.702194652118,0.001,2,0.901,0,NaN,2828
188,24,5,13,0.67884066678,5.88969292915,-0.145713128082,20.733991253,1.40494811519,5.78920004322,0.537658760455,6.09905317594,0.684452437292,0.001,2,1.0,1375,84,1459
215,24,5,14,0.70206160324,6.12574513119,-0.116490746243,21.4774405698,1.45304210656,6.02143654662,0.556050322017,6.34409451482,0.710071099442,0.001,2,0.7535,0,NaN,3531
442,24,5,15,0.512935938325,4.20650561556,-0.354495893233,15.4223296312,1.06154663261,4.13576860225,0.40059534242,4.36569724611,0.518707057274,0.001,2,1.0,286,120,1590
597,24,5,16,0.685978225926,5.96247140897,-0.136730868511,20.9625097488,1.41975549174,5.8605839765,0.543311885542,6.17585024313,0.693804234313,0.001,2,0.831,0,NaN,2918
958,24,5,17,0.506769650918,4.1439235446,-0.36225585612,15.2249076983,1.0487822433,4.07402867941,0.395779563624,4.30119322351,0.512471392045,0.001,2,0.8205,0,NaN,2978
706,24,5,18,0.744250330655,6.55489658977,-0.0633983524949,22.8281690654,1.54003338776,6.45180283697,0.581248444061,6.78542046137,0.752624002423,0.001,2,0.995,127,51,1837
16,24,5,19,0.684958285149,5.95210862216,-0.138014412733,20.9298549816,1.41764465655,5.8503833767,0.542504066976,6.16518089242,0.692772657503,0.001,2,1.0,1570,51,1638
953,24,5,20,0.690435154136,6.00702043961,-0.13112204829,21.1052042623,1.42882459007,5.9051584675,0.546841883985,6.22030384096,0.696142772769,0.001,2,1.0,1383,103,1495
818,24,5,21,0.681306304821,5.91485244865,-0.142610246489,20.8129319503,1.41007480082,5.81385930527,0.539611607357,6.12697842048,0.68907901342,0.001,2,1.0,1399,71,1472
74,24,5,22,0.519792499097,4.27626482466,-0.345867255998,15.6418515884,1.07566677535,4.20441988383,0.405950214452,4.43742204935,0.525640762236,0.001,2,1.0,1449,69,1597
935,24,5,23,0.736428025058,6.47570948821,-0.07324233107,22.5777274968,1.52369010575,6.37348204,0.575139339678,6.703593238,0.744713686896,0.001,2,0.9555,4,434,2323
823,24,5,24,0.688828117336,5.99144500839,-0.13314442336,21.0537528313,1.42565234275,5.88908622132,0.545569070707,6.20566225931,0.696686638816,0.001,2,1.0,1352,133,1607
753,24,5,25,0.656887893873,5.66641516944,-0.173339589804,20.0311438873,1.35932515738,5.56964665748,0.520271616097,5.86947956633,0.66231818745,0.001,2,0.7985,0,NaN,2424
287,24,5,26,0.492155330872,3.9952345791,-0.380647243627,14.7570107092,1.01860397627,3.92212850104,0.389799312412,4.14831640017,0.497770103472,0.001,2,1.0,1409,89,1516
645,24,5,27,0.662246363966,5.72115833849,-0.16659622442,20.2027024692,1.3705733641,5.62323762097,0.524515658225,5.92551637437,0.667720954395,0.001,2,1.0,1420,96,1526
445,24,5,28,0.384704988532,2.90465262675,-0.515868100797,11.3168443862,0.796215955056,2.84749949816,0.304695957972,3.02430468076,0.389093909861,0.001,5,0.659,0,NaN,3763
65,24,5,29,0.51588514734,4.23654228696,-0.350784461867,15.5167524995,1.06760955413,4.16529754325,0.402898630816,4.39654819942,0.521689448279,0.001,2,1.0,1436,62,1511
165,24,5,30,0.481167130674,3.88357166673,-0.394475341491,14.4052087936,0.99585555919,3.81223365693,0.381096383452,4.03337152863,0.486656543979,0.001,2,0.3155,0,NaN,3323
607,24,5,31,0.693404780285,6.03796039434,-0.127384922986,21.2002808125,1.4351201038,5.94271200974,0.543754450254,6.25353760971,0.701315514796,0.001,2,1.0,1448,81,1529
970,24,5,32,0.512663216169,4.20369983621,-0.354839100365,15.4135980668,1.06099487324,4.13303797298,0.402020455006,4.36284436642,0.51851195375,0.001,2,1.0,1461,47,1508
852,24,5,33,0.510518462987,4.18182118166,-0.357538164484,15.3449309271,1.05658526934,4.11156364212,0.40033858156,4.34040862858,0.51634273207,0.001,2,1.0,1410,129,1551
144,24,5,34,0.738240061772,6.49344751916,-0.0709619739087,22.635742274,1.52781954619,6.39162504883,0.576554513413,6.72254851034,0.746546111105,0.001,2,1.0,1562,71,1633
462,24,5,35,0.714970154173,6.2572150128,-0.100245983464,21.8907250808,1.47967317607,6.15863521152,0.558381061514,6.47912770515,0.723014390296,0.001,2,1.0,1466,62,1528
793,24,5,36,0.497862674785,4.05328948891,-0.373464838068,14.9397389527,1.03040580578,3.98484762394,0.390414160281,4.20801952727,0.503542559833,0.001,2,1.0,1466,71,1537
771,24,5,37,0.685437446087,5.95695932606,-0.137411412768,20.9451959594,1.41863639955,5.85517554608,0.542883574404,6.17019327765,0.693257284966,0.001,2,0.5905,0,NaN,3212
18,24,5,38,0.72905932076,6.40047785401,-0.0825154752005,22.34180858,1.50872406622,6.29970292385,0.569384491166,6.62651102675,0.737262076204,0.001,2,1.0,1456,53,1509
441,24,5,39,0.505628405823,4.13214903638,-0.363692055733,15.1883692112,1.04647209707,4.0626019684,0.39650389449,4.28925493803,0.511396886505,0.001,2,1.0,995,196,1617
181,24,5,40,0.368621424213,2.7412609724,-0.5361084584,10.801907578,0.762918469881,2.68664505778,0.291957373385,2.85490030333,0.371668706057,0.001,5,1.0,1024,432,1653
440,24,5,41,0.511956509944,4.19664829207,-0.355728454642,15.3909719225,1.05948641167,4.12596208032,0.399830423414,4.35545168565,0.517716609197,0.001,2,0.7765,0,NaN,2818
16,24,5,42,0.689309044629,5.99626744635,-0.132539200524,21.0691503614,1.42664933766,5.89389605633,0.545949977134,6.21069312196,0.697173052787,0.001,2,1.0,1196,171,1533
139,24,5,43,0.243040663635,1.4629431022,-0.694145535991,6.78127168282,0.488149242674,1.43069068311,0.192494274938,1.54162527305,0.245049807306,0.001,11,0.6395,0,NaN,3186
235,24,5,44,0.704852422218,6.15445982882,-0.112978640781,21.5667923694,1.4587521269,6.05733146924,0.552731466887,6.37328858874,0.712893757583,0.001,2,1.0,1368,102,1491
583,24,5,45,0.395191987784,3.00993977792,-0.50267073914,11.6525996836,0.817143786878,2.95238174706,0.313001923267,3.13276498194,0.398458920442,0.001,5,0.9935,122,317,2072
962,24,5,46,0.949844083287,8.64481898,0.195331055475,29.4105278427,1.96134396206,8.51030929107,0.741814108467,8.93608636307,0.96053092111,0.001,1,0.987,47,105,2211
112,24,5,47,0.692864204958,6.03250543115,-0.128065209874,21.1829735709,1.43399799795,5.93729950189,0.543330541668,6.24788278358,0.700768772295,0.001,2,1.0,1479,71,1555
58,24,5,48,0.486417772465,3.9368966713,-0.387867672608,14.5733151082,1.00672597318,3.86474621137,0.385255022872,4.08829720665,0.491967087914,0.001,2,1.0,1399,105,1504
880,24,5,49,0.510509415664,4.18193908474,-0.357549550087,15.344641265,1.05650032632,4.11147305584,0.398700264294,4.34031398674,0.516253233442,0.001,2,0.6815,0,NaN,3406
796,24,5,50,0.706455684153,6.17053762865,-0.110961016189,21.6181229431,1.46211647444,6.07338412161,0.553988713501,6.39005991924,0.714515310392,0.001,2,1.0,1421,81,1502
436,24,5,51,0.484235768235,3.91471333245,-0.3906136153,14.5034553265,1.00220623645,3.84292361892,0.383526821032,4.06547179472,0.489760190207,0.001,2,0.9565,5,241,2695
529,24,5,52,0.71237162162,6.23067524934,-0.103516106123,21.8075295881,1.47434223822,6.1326174169,0.558627875815,6.45194509243,0.720498740054,0.001,2,1.0,1417,101,1518
903,25,1,0,0.735211917624,9.35322416842,-0.26057259042,2235.99374994,70.5501351566,6.9273697366,0.339657159698,7.15972420643,0.458981645595,0.001,3,1.0,1466,34,1500
837,25,1,1,0.732604832324,9.31623436575,-0.263194623991,2228.06129756,70.2999718476,6.89857304466,0.338172237988,7.1307895598,0.457354081796,0.001,3,1.0,1540,31,1571
43,25,1,2,0.726639005286,9.2321612939,-0.269194657351,2209.90936412,69.7274996262,6.83425252894,0.335418397183,7.06457803341,0.45362970649,0.001,3,1.0,1511,36,1547
17,25,1,3,0.726924201553,9.23609818978,-0.268907825852,2210.77711701,69.7548692669,6.83732737018,0.335550044499,7.06774327437,0.453807750192,0.001,3,1.0,1527,31,1558
536,25,1,4,0.734855975894,9.3480111612,-0.260930573017,2234.91074324,70.5159865555,6.92284373076,0.339211371536,7.15577379937,0.458759436573,0.001,3,1.0,1458,22,1480
962,25,1,5,0.743238805433,9.46637506926,-0.252499678763,2260.41677332,71.3203821383,7.01391907832,0.342940297106,7.24881034498,0.462858068728,0.001,3,0.0425,0,NaN,4082
317,25,1,6,0.738149350742,9.39457637166,-0.257618314912,2244.93133564,70.8320085086,6.95904239838,0.341014210864,7.19232520697,0.460815440524,0.001,3,1.0,1676,38,1714
545,25,1,7,0.717817276332,9.11505712978,-0.278066967541,2183.06791601,68.880377895,6.73981326527,0.331210464542,6.96667037772,0.447026602747,0.001,2,1.0,1597,47,1644
411,25,1,8,0.732968283781,9.32149564089,-0.262829088609,2229.16715373,70.3348433455,6.90317791571,0.338620633657,7.13482331331,0.457580979027,0.001,3,1.0,1486,27,1513
584,25,1,9,0.729883933945,9.27797338723,-0.265931123212,2219.78255163,70.0388755627,6.8692377009,0.336916264435,7.10059176263,0.45565546622,0.001,3,0.287,0,NaN,3380
49,25,1,10,0.728094613199,9.25265255613,-0.267730703405,2214.33827192,69.86717839,6.84994615383,0.336090309466,7.08073304781,0.454538420425,0.001,3,1.0,1465,49,1514
182,25,1,11,0.743204899944,9.46586878164,-0.252533778657,2260.31361073,71.3171297184,7.01355349482,0.342924652661,7.24843404607,0.462836953806,0.001,3,0.0255,0,NaN,4119
774,25,1,12,0.743149654534,9.46524126453,-0.252589340828,2260.14551819,71.3118224878,7.01295781515,0.342899161692,7.24782090679,0.462802549273,0.001,3,1.0,1630,41,1671
215,25,1,13,0.729141175542,9.26744429915,-0.266678140376,2217.52259656,69.9676036082,6.86122965722,0.336573405283,7.09234828402,0.455191773418,0.001,3,1.0,1386,134,1528
493,25,1,14,0.731027027298,9.29407811267,-0.264781475693,2223.26058651,70.1485652933,6.8815619526,0.337443919209,7.11327834494,0.456369082057,0.001,3,0.136,0,NaN,3825
975,25,1,15,0.742827426056,9.46057162835,-0.25291341687,2259.16508919,71.2809070248,7.00948340972,0.342750481175,7.2442446651,0.462601878843,0.001,3,1.0,1566,26,1592
942,25,1,16,0.673586911384,8.48734280703,-0.322550936577,2048.49032338,64.6365667374,6.26290252956,0.310801984272,6.47578119206,0.419481779805,0.001,3,1.0,1503,27,1530
379,25,1,17,0.776684981415,9.93742599531,-0.218861732106,2362.18183567,74.5298382965,7.37455007047,0.358372808762,7.62001157994,0.483686949443,0.001,3,1.0,1329,27,1356
194,25,1,18,0.743455808357,9.46944114998,-0.252281431608,2261.07703763,71.3412051036,7.01625889678,0.343040425149,7.25121874448,0.46299320908,0.001,3,1.0,1448,23,1471
68,25,1,19,0.722183497664,9.16931703637,-0.273675711561,2196.35280653,69.2999571804,6.78621550974,0.332635649378,7.01458987951,0.450309345029,0.001,3,1.0,1537,70,1607
200,25,1,20,0.729256191361,9.26909905632,-0.26656246509,2217.87254963,69.9786392324,6.86246969933,0.336626496875,7.09362478313,0.455263576048,0.001,3,1.0,1468,31,1499
645,25,1,21,0.741215557423,9.43779727561,-0.254534527491,2254.26073444,71.1262367692,6.99210355186,0.342430753533,7.22635539646,0.461598074417,0.001,3,1.0,1457,33,1490
82,25,1,22,0.722183497664,9.16931703637,-0.273675711561,2196.35280653,69.2999571804,6.78621550974,0.332635649378,7.01458987951,0.450309345029,0.001,3,1.0,1651,35,1686
405,25,1,23,0.752703293025,9.59997337994,-0.242980924544,2289.21391206,72.2285709426,7.11596923653,0.347307337904,7.35385163533,0.468752156087,0.001,3,1.0,1423,31,1454
417,25,1,24,0.733068205401,9.32279333407,-0.262728594067,2229.47118042,70.3444354925,6.90356889773,0.338386132169,7.13593228999,0.457643358578,0.001,3,1.0,1492,26,1518
950,25,1,25,0.721046531099,9.15319214594,-0.274819197164,2192.89341334,69.1908585296,6.77395731396,0.332111965836,7.00197214349,0.449600402397,0.001,3,1.0,1563,27,1590
279,25,1,26,0.733854745777,9.33398297862,-0.261937543897,2231.86434878,70.4199071246,6.91273612856,0.339030166142,7.14466168132,0.458134383801,0.001,3,1.0,1468,27,1495
674,25,2,0,0.709899033991,7.71968417462,-0.224731004376,141.38814151,7.50306473005,7.0058585338,0.224354505176,7.16611089876,0.289950132991,0.001,3,1.0,1607,22,1629
7,25,2,1,0.721797561728,7.86622799337,-0.211736818997,143.774691104,7.6287834552,7.14004371404,0.228114882604,7.30298204858,0.289593318382,0.001,3,1.0,1636,23,1659
441,25,2,2,0.720737144161,7.85311746464,-0.212894883486,143.561997637,7.61758590154,7.12808489649,0.227779751202,7.29078385273,0.2891678669,0.001,3,1.0,1487,23,1510
418,25,2,3,0.714603710263,7.77754716849,-0.219593105219,142.331782899,7.55278346351,7.05891533608,0.225841357907,7.22022973304,0.291871704152,0.001,3,1.0,1521,23,1544
197,25,2,4,0.711456359599,7.73889312742,-0.223030274833,141.700502407,7.5195180775,7.02342121232,0.224846678006,7.18402512742,0.290586204807,0.001,3,1.0,1534,21,1555
165,25,2,5,0.697228505,7.56347177588,-0.238568279558,138.846747609,7.36916721183,6.86296713969,0.220350146632,7.02035926377,0.284775000487,0.001,3,1.0,1534,22,1556
403,25,2,6,0.718402142875,7.82431294785,-0.215444899777,143.093654284,7.59291991044,7.101752011,0.227041803926,7.26392386484,0.293423130466,0.001,3,1.0,1587,23,1610
730,25,2,7,0.72177350601,7.865804486,-0.211763089848,143.769866123,7.62854416558,7.13977242663,0.228107280102,7.30270533083,0.29480012514,0.001,3,1.0,1532,26,1558
342,25,2,8,0.713380038065,7.76251290817,-0.220929457391,142.086344602,7.53985055218,7.04511542083,0.225454631968,7.20615358645,0.291371909253,0.001,3,1.0,1586,27,1613
590,25,2,9,0.714618909193,7.77781126097,-0.219576506719,142.334831428,7.55293724038,7.05908674142,0.225846161334,7.22040456939,0.291877911981,0.001,3,1.0,1461,26,1487
288,25,2,10,0.719984423019,7.84388320914,-0.213716917798,143.411020442,7.60962892365,7.11959611331,0.227541863317,7.28212515053,0.288865866693,0.001,3,1.0,1588,22,1610
395,25,2,11,0.708647476228,7.70424083464,-0.226097809912,141.13711006,7.48984161756,6.99174414018,0.223958966361,7.15171397892,0.289438948552,0.001,3,1.0,1488,23,1511
299,25,2,12,0.71499245415,7.78241948983,-0.219168564449,142.409755282,7.55688341228,7.06329938003,0.225964215438,7.22470153191,0.292030482142,0.001,3,1.0,1471,25,1496
8,25,2,13,0.715723978946,7.79134778957,-0.218369678316,142.556481016,7.56462032769,7.07154912225,0.226195404488,7.23311640828,0.29232926507,0.001,3,1.0,1585,22,1607
598,25,2,14,0.42425993929,4.21080766198,-0.536672736167,84.0960226456,4.48409998094,3.78457483795,0.134081924595,3.88034713143,0.173284114966,0.001,3,0.3825,0,NaN,3656
542,25,2,15,0.732216549383,7.99437506391,-0.200358414875,145.864481648,7.73888082281,7.25754343898,0.231407670321,7.42283375222,0.293773533679,0.001,3,1.0,1578,21,1599
641,25,2,16,0.716193446261,7.79716490837,-0.217856980824,142.650644517,7.56957755137,7.0768435215,0.226343773626,7.23851678492,0.29252101362,0.001,3,1.0,1438,20,1458
87,25,2,17,0.727635956134,7.93804624853,-0.205360805014,144.945728236,7.69047682854,7.20588597814,0.229960032442,7.37014226983,0.291935748032,0.001,3,1.0,1539,22,1561
541,25,2,18,0.716444235108,7.80024540408,-0.217583098473,142.70094654,7.57222818387,7.07967178288,0.226423032231,7.2414016593,0.292623445453,0.001,3,1.0,1520,26,1546
467,25,2,19,0.721832783263,7.86661079536,-0.211698354141,143.78175567,7.62916179624,7.14044092352,0.228126013919,7.30338720895,0.289607449658,0.001,3,1.0,1622,26,1648
295,25,2,20,0.686229994747,7.42796892658,-0.250579570727,136.640719203,7.25290726364,6.73893187135,0.216874208214,6.89384119549,0.280282784893,0.001,3,1.0,1532,24,1556
948,25,2,21,0.727635956134,7.93804624853,-0.205360805014,144.945728236,7.69047682854,7.20588597814,0.229960032442,7.37014226983,0.291935748032,0.001,3,1.0,1531,21,1552
50,25,2,22,0.725497678185,7.9117260641,-0.207695983002,144.516842706,7.66788442203,7.18177163237,0.22928425706,7.34554522992,0.291077846814,0.001,3,1.0,1608,22,1630
654,25,2,23,0.714603710263,7.77754716849,-0.219593105219,142.331782899,7.55278346351,7.05891533608,0.225841357907,7.22022973304,0.291871704152,0.001,3,1.0,1500,20,1520
727,25,2,24,0.715950220341,7.79420875932,-0.21812260383,142.601859429,7.56700378238,7.07410055071,0.226266905186,7.2357189084,0.292421670778,0.001,3,1.0,1446,23,1469
239,25,2,25,0.723358795755,7.88539785785,-0.210031821134,144.087835932,7.64528531452,7.15765046959,0.228608290639,7.32094123656,0.290219703073,0.001,3,1.0,1528,21,1549
546,25,2,26,0.711202295602,7.73575757393,-0.223307733922,141.64954347,7.5168340636,7.02055601555,0.224766384331,7.18110257834,0.290482435276,0.001,3,1.0,1452,23,1475
726,25,3,0,0.725325929415,7.29814169493,-0.200982942674,142.120947094,6.30182185418,7.10273900066,0.179061696548,7.20961164765,0.294979771395,0.001,3,0.152,0,NaN,3935
364,25,3,1,0.592494250113,5.778348819,-0.347309956794,115.910667033,5.14775116577,5.61885377782,0.147670785302,5.70615443297,0.240959010789,0.001,3,1.0,1553,27,1580
523,25,3,2,0.720583371919,7.24370929738,-0.206207331022,141.185148038,6.26062512891,7.04975908635,0.179595181535,7.15593294449,0.293051040504,0.001,3,1.0,1459,27,1486
170,25,3,3,0.713805590071,7.16606675129,-0.213673716944,139.847759537,6.20174023762,6.97404333555,0.177905915575,7.07921852611,0.290294612726,0.001,3,1.0,1511,27,1538
140,25,3,4,0.725996013927,7.30588228122,-0.20024477941,142.253167833,6.30763890003,7.11022462842,0.179227120759,7.21719600855,0.295252285265,0.001,3,1.0,1563,25,1588
111,25,3,5,0.712713574982,7.15365235694,-0.214876677775,139.63228367,6.1922508779,6.96184424974,0.177633746308,7.0668585381,0.289850505672,0.001,3,1.0,1534,31,1565
32,25,3,6,0.721168850598,7.25040191209,-0.205562369313,141.300674396,6.26571209412,7.05629956799,0.179741103788,7.16255969308,0.293289146382,0.001,3,1.0,1638,22,1660
170,25,3,7,0.713805590071,7.16606675129,-0.213673716944,139.847759537,6.20174023762,6.97404333555,0.177905915575,7.07921852611,0.290294612726,0.001,3,1.0,1425,33,1458
15,25,3,8,0.715191210886,7.18191536891,-0.212147320848,140.121169539,6.21377893876,6.98952234073,0.178251261903,7.09333405707,0.289290487493,0.001,3,1.0,1494,51,1545
635,25,3,9,0.726178836672,7.30791766895,-0.200043382375,142.289242325,6.30923103591,7.11226697232,0.179272254332,7.21926529034,0.295326636684,0.001,3,1.0,1521,30,1551
26,25,3,10,0.771094299554,7.8230137577,-0.150564631479,151.15193884,6.69927776796,7.61402522755,0.190360564647,7.72764158336,0.3135931186,0.001,3,1.0,1485,61,1546
635,25,3,11,0.726178836672,7.30791766895,-0.200043382375,142.289242325,6.30923103591,7.11226697232,0.179272254332,7.21926529034,0.295326636684,0.001,3,1.0,1497,29,1526
55,25,3,12,0.716417762166,7.19595275265,-0.210796155317,140.363192019,6.22443547742,7.00322435315,0.178556962407,7.10878443241,0.29135694608,0.001,3,1.0,1481,57,1541
617,25,3,13,0.722519029242,7.26595138498,-0.204075016216,141.567090966,6.27743886907,7.07138264267,0.180077616658,7.1778417089,0.293838244893,0.001,3,1.0,1544,39,1583
2,25,3,14,0.818152546731,8.36491301124,-0.0987253952715,160.437448473,7.10643343631,8.13972088965,0.201977865552,8.26027101032,0.332731040507,0.001,3,1.0,1444,29,1473
74,25,3,15,0.702011219711,7.03071820727,-0.22666636303,137.520500318,6.09925916285,6.84228642348,0.173305978595,6.94418503254,0.283959261361,0.001,3,1.0,1559,68,1629
450,25,3,16,0.718462235825,7.21944280717,-0.208543968734,140.766606532,6.24219611924,7.02606351522,0.179066518458,7.13192483603,0.29218840453,0.001,3,1.0,1542,25,1567
523,25,3,17,0.718462235825,7.21944280717,-0.208543968734,140.766606532,6.24219611924,7.02606351522,0.179066518459,7.13192483603,0.29218840453,0.001,3,1.0,1686,39,1725
396,25,3,18,0.717062490446,7.20341537543,-0.21008592441,140.490409479,6.23003516384,7.01042672213,0.178717651783,7.11608179843,0.29161914793,0.001,3,1.0,1452,35,1487
93,25,3,19,0.713115444874,7.15809978796,-0.214433979002,139.711580434,6.1957446863,6.96633360648,0.176047286076,7.06984402041,0.288450852787,0.001,3,1.0,1448,41,1489
377,25,3,20,0.726675897068,7.31358696777,-0.199495822004,142.387322032,6.31355067556,7.11781971831,0.179394963964,7.22489127536,0.295528784099,0.001,3,1.0,1509,26,1535
406,25,3,21,0.716887255186,7.20140610088,-0.210278963092,140.455832146,6.22851280052,7.00846913932,0.178673976881,7.1140983957,0.291547882235,0.001,3,1.0,1439,33,1472
34,25,3,22,0.70595229408,7.07598772201,-0.222324886298,138.298151127,6.13350750451,6.88631283381,0.174278914256,6.98878349926,0.285553401933,0.001,3,1.0,1539,19,1558
574,25,3,23,0.726178836672,7.30791766895,-0.200043382375,142.289242325,6.30923103591,7.11226697232,0.179272254332,7.21926529034,0.295326636684,0.001,3,1.0,1472,32,1504
640,25,3,24,0.719833981694,7.23512664307,-0.207032857242,141.037278736,6.25411450568,7.04138752102,0.179408406654,7.14745096078,0.292746274125,0.001,3,1.0,1482,50,1532
404,25,3,25,0.715511121234,7.18555923471,-0.211794908485,140.184294087,6.21655861044,6.9930961135,0.176638708299,7.09695426558,0.289419889279,0.001,3,1.0,1467,31,1498
577,25,3,26,0.724075400007,7.28375209041,-0.202360522444,141.874193261,6.29096126098,7.0887691245,0.180465519989,7.1954575131,0.294471198816,0.001,3,1.0,1538,28,1566
61,25,4,0,0.731183476839,7.2014890388,-0.1977084481,56.5935341478,2.30924468903,7.19127316582,0.358554231806,7.43311432006,0.504113612252,0.001,3,0.1025,0,NaN,3962
156,25,4,1,0.742825211463,7.33233274037,-0.18493454711,57.5105251109,2.34595768271,7.32169272732,0.364263049562,7.56738442063,0.51213999288,0.001,3,1.0,1451,43,1494
629,25,4,2,0.704754411337,6.90415650899,-0.226707757641,54.5117812982,2.22573410773,6.89519468224,0.345594073955,7.12829434285,0.489881340651,0.001,3,1.0,1507,38,1545
596,25,4,3,0.712703237413,6.99375137021,-0.21798590299,55.1378908871,2.250903205,6.98424347478,0.349491981003,7.21997223374,0.495406643526,0.001,3,0.092,0,NaN,3597
438,25,4,4,0.907893546017,9.18227854504,-0.00381320822044,70.5125541009,2.86723206559,9.17091369879,0.445208464449,9.47120224476,0.631085240953,0.001,2,1.0,1279,28,1307
71,25,4,5,0.733005955379,7.22192345921,-0.19570873232,56.737086325,2.31500166898,7.21168995591,0.359447930056,7.45413390046,0.505370117999,0.001,3,1.0,1555,35,1590
491,25,4,6,0.733366731429,7.22597452095,-0.195312870561,56.7655037721,2.31614043504,7.21573164349,0.359624845677,7.45829491581,0.505618854633,0.001,3,1.0,1557,48,1607
